stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
RI211,4316,"BLOHM / AD. 1579",,  45.372879, -75.611252,,,0,
RI214,6485,"BLOHM / JOHNSTON",,  45.374233, -75.609596,,,0,
RI215,1992,"BLOHM / KARSH",,  45.370590, -75.613136,,,0,
RI216,4317,"BLOHM / ESSON",,  45.372894, -75.610970,,,0,
RI221,8628,"BLOHM / TED GRANT",,  45.368771, -75.616295,,,0,
RI223,4318,"BLOHM / BRISTON",,  45.368286, -75.618042,,,0,
RI230,8630,"BLOHM / NOTMAN",,  45.369553, -75.613907,,,0,
RI235,4319,"BLOHM / MALAK",,  45.368855, -75.615654,,,0,
RI237,4320,"BLOHM / BRISTON",,  45.368145, -75.618095,,,0,
RI300,0892,"LORRY GREENBERG / BRAMBLEGROVE",,  45.367714, -75.624161,,,0,
RI305,4321,"LORRY GREENBERG / HUNTERSFIELD",,  45.366104, -75.625633,,,0,
RI310,0893,"LORRY GREENBERG / BRAMBLEGROVE",,  45.368229, -75.624184,,,0,
RI315,4325,"LORRY GREENBERG / HUNTERSFIELD",,  45.366417, -75.625328,,,0,
RI320,4322,"LORRY GREENBERG / PIKE",,  45.365360, -75.627434,,,0,
RI321,1242,"LORRY GREENBERG / PIKE",,  45.365086, -75.628250,,,0,
RI330,4326,"LORRY GREENBERG / PIKE",,  45.365383, -75.627632,,,0,
RI340,4323,"LORRY GREENBERG / STAMFORD",,  45.365070, -75.630341,,,0,
RI350,4327,"LORRY GREENBERG / STAMFORD",,  45.365181, -75.630447,,,0,
RI351,0390,"ZAIDAN / BELLINGHAM",,  45.365952, -75.632538,,,0,
RI360,4324,"LORRY GREENBERG / MARGRAVE",,  45.364395, -75.633965,,,0,
RI365,8727,"LORRY GREENBERG/HUNTER'S GLEN/GREENBORO CTRE",,  45.363094, -75.634560,,,0,
RI370,4328,"LORRY GREENBERG / MARGRAVE",,  45.364391, -75.634262,,,0,
RI375,8742,"LORRY GREENBERG/HUNTER'S GLEN/GREENBORO CTRE",,  45.362961, -75.634766,,,0,
RI390,2344,"CONROY / ST LAURENT",,  45.380379, -75.628075,,,0,
RI400,4333,"CONROY / THURSTON",,  45.377480, -75.626541,,,0,
RI405,0413,"CONROY / JOHNSTON",,  45.372913, -75.624123,,,0,place_3518
RI410,2411,"CONROY / THURSTON",,  45.378117, -75.626610,,,0,
RI420,4334,"CONROY / RAILWAY",,  45.376194, -75.625832,,,0,
RI430,4335,"CONROY / RAILWAY",,  45.376076, -75.625580,,,0,
RI432,1305,"JOHNSTON / CONROY",,  45.373112, -75.625114,,,0,place_3518
RI436,1306,"JOHNSTON / ALLANFORD",,  45.372715, -75.626282,,,0,
RI437,0388,"CONROY / FENTERRA",,  45.371124, -75.623154,,,0,
RI438,3330,"CONROY / JOHNSTON",,  45.373692, -75.624260,,,0,place_3518
RI440,1307,"JOHNSTON / ALLANFORD",,  45.370106, -75.628403,,,0,
RI445,1310,"JOHNSTON / ALLANFORD",,  45.372509, -75.626434,,,0,
RI455,1312,"JOHNSTON / ALLANFORD",,  45.369423, -75.628845,,,0,
RI456,0385,"JOHNSTON / PENNARD",,  45.368973, -75.633400,,,0,
RI458,0386,"JOHNSTON / ZAIDAN",,  45.368221, -75.631622,,,0,
RI459,0387,"JOHNSTON / ZAIDAN",,  45.368279, -75.632301,,,0,
RI460,4329,"LORRY GREENBERG / SCARLET",,  45.361519, -75.632988,,,0,
RI461,0404,"JOHNSTON / DUNTROON",,  45.368889, -75.630592,,,0,
RI465,4330,"LORRY GREENBERG / HUNT CLUB",,  45.360321, -75.631874,,,0,
RI470,4331,"LORRY GREENBERG / SCARLET",,  45.361248, -75.632866,,,0,
RI471,6907,"RUSSELL / WALKLEY",,  45.392563, -75.607254,,,0,
RI475,4332,"HUNT CLUB / LORRY GREENBERG",,  45.359882, -75.632080,,,0,
RI477,5713,"HAWTHORNE / RUSSELL",,  45.388367, -75.605453,,,0,
RI478,6906,"RUSSELL / WALKLEY",,  45.392590, -75.607010,,,0,
RI479,3638,"HAWTHORNE/ AD. 3101",,  45.386391, -75.604019,,,0,
RI480,4336,"HAWTHORNE / AGES",,  45.386089, -75.604240,,,0,
RI481,3636,"AGES / LEGACY",,  45.385216, -75.605347,,,0,
RI482,4337,"AGES / HAWTHORNE",,  45.385616, -75.604820,,,0,
RI483,3637,"AGES / HAWTHORNE",,  45.385654, -75.604233,,,0,
RI484,4338,"AGES / LEGACY",,  45.384491, -75.608437,,,0,
RI485,4339,"AGES / SWANSEA",,  45.380753, -75.614815,,,0,
RI486,8996,"HAWTHORNE / RUSSELL",,  45.389671, -75.605598,,,0,
RI487,4340,"AGES / SWANSEA",,  45.383385, -75.613182,,,0,
RI488,3635,"AGES / LEGACY",,  45.384373, -75.609093,,,0,
RI490,3634,"AGES / SWANSEA",,  45.384140, -75.610794,,,0,
RI492,6143,"STEVENAGE / SWANSEA",,  45.380959, -75.605301,,,0,
RI493,3626,"STEVENAGE / SWANSEA",,  45.381374, -75.604721,,,0,
RI497,4342,"STEVENAGE / HAWTHORNE",,  45.381901, -75.602760,,,0,
RI498,3625,"STEVENAGE / HAWTHORNE",,  45.382175, -75.602356,,,0,
RI500,5902,"HAWTHORNE / HUNT CLUB",,  45.374477, -75.596062,,,0,
RI550,3508,"STEVENAGE / HAWTHORNE",,  45.382378, -75.601486,,,0,
RI553,3624,"STEVENAGE / GLENFIELD",,  45.382511, -75.600525,,,0,
RI555,3510,"STEVENAGE / OVERTON",,  45.382801, -75.598175,,,0,
RI560,3509,"STEVENAGE / OVERTON",,  45.382954, -75.598083,,,0,
RI570,3511,"STEVENAGE / BELGREEN",,  45.381893, -75.595940,,,0,
RI575,3512,"BELGREEN / STEVENAGE",,  45.381729, -75.594887,,,0,
RI579,3623,"BELGREEN / AD. 4123",,  45.382431, -75.592583,,,0,
RI580,3513,"BELGREEN / AD. 4129",,  45.381706, -75.595345,,,0,
RI585,3514,"BELGREEN / RUSSELL",,  45.382877, -75.590622,,,0,
RI589,3622,"BELGREEN / RUSSELL",,  45.382950, -75.590843,,,0,
RI600,1584,"HAWTHORNE / HUNT CLUB",,  45.374130, -75.596680,,,0,
RI700,3326,"BLOHM / PICASSO",,  45.373768, -75.603081,,,0,
RI705,6420,"BLOHM / FORESTGLADE",,  45.373775, -75.602852,,,0,
RI710,3327,"BLOHM / WINNERGREEN",,  45.375465, -75.604958,,,0,
RI715,4357,"BLOHM / HUNTERSWOOD",,  45.375607, -75.603546,,,0,
RI720,4358,"BLOHM / SAI",,  45.375389, -75.606705,,,0,
RI725,0312,"BLOHM / SAI",,  45.375252, -75.606529,,,0,
RI750,3633,"SWANSEA / AGES",,  45.380428, -75.614822,,,0,
RI755,4346,"SWANSEA / AD. 2799",,  45.379440, -75.615921,,,0,
RI757,3631,"SWANSEA / PATHWAY",,  45.377056, -75.614006,,,0,
RI760,3632,"SWANSEA / AD. 2700",,  45.379417, -75.615692,,,0,
RI763,3630,"SWANSEA / PATHWAY",,  45.377293, -75.614296,,,0,
RI765,4347,"SWANSEA / AD. 2264",,  45.377720, -75.611099,,,0,
RI770,3629,"STEVENAGE /  AD. 3629",,  45.377720, -75.611328,,,0,
RI775,4348,"STEVENAGE / AD. 2300",,  45.379200, -75.610855,,,0,
RI780,3628,"STEVENAGE / AD. 2309",,  45.379429, -75.610931,,,0,
RI785,4349,"STEVENAGE / AD. 2370",,  45.380138, -75.608521,,,0,
RI790,3627,"STEVENAGE / AD. 2393",,  45.381130, -75.605324,,,0,
RI805,8135,"JOHNSTON / CONROY",,  45.373680, -75.622887,,,0,place_3518
RI810,4360,"JOHNSTON / LANGSTROM",,  45.374298, -75.621429,,,0,
RI815,4364,"JOHNSTON / EWING",,  45.374191, -75.621384,,,0,
RI820,4361,"JOHNSTON / AD. 2021",,  45.374817, -75.619843,,,0,
RI830,4365,"JOHNSTON / AD. 2002",,  45.374744, -75.619736,,,0,
RI835,4366,"JOHNSTON / BASLAW",,  45.376015, -75.615479,,,0,
RI840,4362,"JOHNSTON / BASLAW",,  45.376179, -75.615448,,,0,
RI850,4363,"JOHNSTON / CELLINI",,  45.375565, -75.613121,,,0,
RI855,4367,"JOHNSTON / BASLAW",,  45.375229, -75.612556,,,0,
RI860,3335,"RUSSELL / AD. 3900",,  45.383591, -75.591011,,,0,
RI865,3336,"RUSSELL / AD. 3818",,  45.385181, -75.595604,,,0,
RI870,3337,"RUSSELL / HYDRO",,  45.389374, -75.602081,,,0,
RI875,3338,"RUSSELL / HYDRO",,  45.389038, -75.601845,,,0,
RI880,3339,"RUSSELL / AD. 3818",,  45.385059, -75.595879,,,0,
RI885,3340,"RUSSELL / AD. 3894",,  45.383667, -75.591721,,,0,
RR015,1389,"EARL ARMSTRONG / WILD SHORE PATHWAY",,  45.269630, -75.695641,,,0,
RR017,1115,"EARL ARMSTRONG / RIVERVIEW P&R",,  45.268970, -75.697365,,,0,
RR024,3334,"EARL ARMSTRONG / SPRATT",,  45.272121, -75.689880,,,0,
RR025,1377,"SPRATT / SHORELINE",,  45.273911, -75.690071,,,0,
RR110,2139,"RIVER / EARL ARMSTRONG",,  45.271095, -75.699066,,,0,
RR130,2141,"RIVER / SHORELINE",,  45.275944, -75.696198,,,0,
RR135,0654,"RIVER / SHORELINE PATHWAY",,  45.275806, -75.695946,,,0,
RR150,2143,"RIVER / AD. 620",,  45.278767, -75.694695,,,0,
RR160,2144,"RIVER / RYEBURN",,  45.284203, -75.693542,,,0,
RR170,2145,"RIVER / RYEBURN",,  45.283611, -75.693848,,,0,
RR220,6947,"LIMEBANK / SPRATT",,  45.289513, -75.671921,,,0,
RR240,1740,"LIMEBANK / LEITRIM",,  45.297230, -75.676399,,,0,
RR245,1743,"LIMEBANK / LEITRIM",,  45.297230, -75.676620,,,0,
RR300,2154,"RIVERSIDE / AD. 4200",,  45.322975, -75.689369,,,0,
RR310,2155,"RIVERSIDE / AD. 4200",,  45.322979, -75.689537,,,0,
RR425,0692,"SPRATT / 1ST SHORELINE",,  45.277363, -75.688148,,,0,
RR430,2015,"SPRATT / SHORELINE",,  45.277458, -75.687828,,,0,
RR435,1243,"SPRATT / SHORELINE",,  45.277935, -75.687767,,,0,
RR440,1244,"SPRATT / SHORELINE",,  45.279453, -75.687111,,,0,
RR445,1245,"SPRATT / CANYON WALK",,  45.282253, -75.686073,,,0,
RR450,0678,"SPRATT / GOLDEN EYE",,  45.282177, -75.685875,,,0,
RR465,0691,"SPRATT / CANYON WALK",,  45.284771, -75.681084,,,0,
RR470,3226,"SPRATT / CANYON WALK",,  45.284840, -75.680214,,,0,
RR475,3227,"SPRATT / OWLS CABIN",,  45.286011, -75.677979,,,0,
RR480,3228,"SPRATT / OWLS CABIN",,  45.285866, -75.677856,,,0,
RR485,3229,"SPRATT / LIMEBANK",,  45.288818, -75.671936,,,0,
RR490,3230,"SPRATT / LIMEBANK",,  45.288567, -75.672142,,,0,
RR500,3218,"SPRATT / SHORELINE",,  45.273960, -75.690285,,,0,
RR630,4849,"RIVER / HUNT CLUB",,  45.333443, -75.693306,,,0,place_4501
RR635,2124,"RIVER / AD. 4120",,  45.329411, -75.694115,,,0,
RR639,5946,"RIVER / LEWER",,  45.320793, -75.689835,,,0,
RR641,5945,"RIVER / LEWER",,  45.320839, -75.690140,,,0,
RR644,2126,"RIVER / BALMORAL",,  45.313026, -75.693710,,,0,
RR645,2127,"RIVER / AD. 4120",,  45.329651, -75.693855,,,0,
RR647,0303,"RIVER / BALMORAL",,  45.306709, -75.693352,,,0,
RR649,3064,"RIVER / BALMORAL",,  45.306763, -75.693642,,,0,
RR650,0694,"RIVER / AD. 335",,  45.316017, -75.692520,,,0,
RR652,0695,"RIVER / AD. 335",,  45.315636, -75.692345,,,0,
RR655,2128,"RIVER / BALMORAL",,  45.313061, -75.693375,,,0,
RR661,1551,"RIVER / LOWEN",,  45.295959, -75.695328,,,0,
RR663,4368,"RIVER / MULLIGAN",,  45.294212, -75.694908,,,0,
RR667,2129,"RIVER / LEITRIM",,  45.291344, -75.694069,,,0,
RR668,4369,"RIVER / LEITRIM",,  45.288757, -75.693726,,,0,
RR669,0304,"RIVER / AD. 540",,  45.288792, -75.693413,,,0,
RR670,1914,"RIVER / LOWEN",,  45.295959, -75.695023,,,0,
RR675,4370,"RIVER / MULLIGAN",,  45.292160, -75.693932,,,0,
RR677,2130,"RIVER / LEITRIM",,  45.279018, -75.694435,,,0,
RR680,1872,"RIVER / HONEY GABLES",,  45.281425, -75.693954,,,0,
RR690,1394,"RIVER / HONEY GABLE",,  45.281033, -75.694305,,,0,
RR900,3040,"RIVERVIEW PARK & RIDE 2A",,  45.268829, -75.698143,,,0,
RR910,3040,"RIVERVIEW PARK & RIDE 1A",,  45.268845, -75.697838,,,0,
RY100,6984,"8TH LINE / RUSSELL",,  45.229870, -75.469727,,,0,
RY101,6985,"8TH LINE / RUSSELL",,  45.229904, -75.469574,,,0,
RY102,1070,"8TH LINE / ELDO",,  45.230980, -75.470322,,,0,
RY103,1047,"8TH LINE / ELDO",,  45.231285, -75.470261,,,0,
RY110,6987,"8TH LINE / BYRON",,  45.233822, -75.471825,,,0,
RY111,6986,"8TH LINE / UNITED",,  45.233864, -75.471634,,,0,
RY115,6989,"VICTORIA / BOWEN",,  45.235104, -75.474335,,,0,
RY116,6988,"VICTORIA / DOW",,  45.235256, -75.474373,,,0,
RY120,6991,"VICTORIA / GLEN",,  45.233810, -75.477531,,,0,
RY121,6990,"VICTORIA / GLEN",,  45.233936, -75.477631,,,0,
RY126,6992,"VICTORIA / BRENTWOOD",,  45.232140, -75.482018,,,0,
RZ002,3707,"ROCKDALE / AD. 3707",,  45.366863, -75.358635,,,0,
RZ005,3706,"ROCKDALE / AD. 5381",,  45.366795, -75.358917,,,0,
RZ007,3209,"ROCKDALE / FORCED",,  45.361572, -75.356133,,,0,
RZ008,3210,"ROCKDALE / FORCED",,  45.361641, -75.355850,,,0,
RZ010,1085,"ROCKDALE / ADD 5604",,  45.359074, -75.354691,,,0,
RZ015,3523,"ROCKDALE / HORIZON",,  45.358116, -75.354187,,,0,
RZ020,3567,"ROCKDALE / ADD 5607",,  45.359180, -75.354576,,,0,
RZ030,3524,"ROCKDALE / BUCKLAND",,  45.356289, -75.353142,,,0,
RZ040,3525,"ROCKDALE / HORIZON",,  45.357841, -75.353783,,,0,
RZ050,3526,"ROCKDALE / ALCIDE",,  45.353413, -75.351631,,,0,
RZ060,3527,"ROCKDALE / BUCKLAND",,  45.355816, -75.352753,,,0,
RZ070,3528,"ROCKDALE / FARWELL",,  45.351303, -75.350510,,,0,
RZ080,3529,"ROCKDALE / ALCIDE",,  45.353817, -75.351669,,,0,
RZ090,3530,"ROCKDALE / HIGHWAY",,  45.340565, -75.344681,,,0,
RZ100,3531,"ROCKDALE / DEVINE",,  45.351147, -75.350182,,,0,
RZ120,3568,"ROCKDALE / RUSSLAND",,  45.340824, -75.344597,,,0,
RZ150,3532,"CAR POOL LOT",,  45.332474, -75.345711,,,0,
RZ290,1570,"PIPERVILLE / BOUNDARY",,  45.368862, -75.456680,,,0,
RZ295,1568,"PIPERVILLE / BOUNDARY",,  45.368992, -75.456970,,,0,
RZ300,1078,"PIPERVILLE / CARLSBAD SPRINGS COMMUNITY CENTRE",,  45.366440, -75.463409,,,0,
RZ310,1079,"PIPERVILLE / CARLSBAD SPRINGS COMMUNITY CENTRE",,  45.366394, -75.463158,,,0,
RZ316,1848,"5866 PIPERVILLE",,  45.362469, -75.473236,,,0,
RZ317,1844,"5873 PIPERVILLE",,  45.362598, -75.473351,,,0,
RZ320,1560,"PIPERVILLE / HALL",,  45.359627, -75.479248,,,0,
RZ325,1550,"PIPERVILLE / HALL",,  45.359417, -75.481155,,,0,
RZ327,1842,"5554 PIPERVILLE",,  45.356464, -75.489120,,,0,
RZ328,1843,"5554 PIPERVILLE",,  45.356339, -75.489021,,,0,
RZ330,1564,"PIPERVILLE / FARMERS",,  45.351498, -75.501266,,,0,
RZ335,1562,"PIPERVILLE / FARMERS",,  45.351177, -75.502487,,,0,
RZ337,1810,"4995 PIPERVILLE",,  45.348770, -75.508575,,,0,
RZ338,1811,"4992 PIPERVILLE",,  45.348644, -75.508507,,,0,
RZ340,1577,"PIPERVILLE / LANDRY PARK",,  45.346478, -75.513824,,,0,
RZ345,1571,"PIPERVILLE / LANDRY PARK",,  45.346577, -75.513962,,,0,
RZ350,1533,"PIPERVILLE / ANDERSON",,  45.342491, -75.524139,,,0,
RZ400,1097,"BOUNDARY / AD. 5025",,  45.356174, -75.449051,,,0,
RZ410,3533,"BOUNDARY / AD. 5025",,  45.356033, -75.449295,,,0,
RZ420,3534,"BOUNDARY / AD. 4780",,  45.360237, -75.451202,,,0,
RZ425,0770,"BOUNDARY / AD. 4700",,  45.362644, -75.452530,,,0,
RZ430,3535,"BOUNDARY / AD. 4780",,  45.360195, -75.451500,,,0,
RZ435,0771,"BOUNDARY / AD. 4700",,  45.362591, -75.452721,,,0,
RZ440,1101,"BOUNDARY / AD. 4645",,  45.364605, -75.453590,,,0,
RZ450,3536,"BOUNDARY / AD. 4642",,  45.364388, -75.453629,,,0,
RZ700,1532,"ANDERSON / LEITRIM",,  45.360855, -75.534645,,,0,
RZ710,1529,"ANDERSON / LEITRIM",,  45.359234, -75.533501,,,0,
RZ720,1535,"ANDERSON / PIPERVILLE",,  45.342659, -75.524803,,,0,
SA010,8277,"HERON / RIVERSIDE",,  45.376854, -75.693199,,,0,
SA020,8271,"HERON / RIVERSIDE",,  45.376465, -75.693115,,,0,
SA030,2342,"HERON / HERON BRIDGE",,  45.375664, -75.703339,,,0,
SA040,6753,"HERON / HERON BRIDGE",,  45.375336, -75.702934,,,0,
SA055,6762,"BASELINE / PRINCE OF WALES",,  45.375286, -75.707123,,,0,
SA070,6770,"BASELINE / PRINCE OF WALES",,  45.374958, -75.707794,,,0,
SA080,6026,"BASELINE / LEXINGTON",,  45.372978, -75.713409,,,0,
SA090,6027,"BASELINE / LEXINGTON",,  45.372746, -75.713341,,,0,
SA100,6028,"BASELINE / FISHER",,  45.371807, -75.715637,,,0,
SA110,6726,"FISHER / BASELINE",,  45.370850, -75.716301,,,0,
SA120,6725,"FISHER / BASELINE",,  45.370846, -75.715942,,,0,
SA140,6029,"FISHER / MALIBU",,  45.369007, -75.715271,,,0,
SA150,6724,"FISHER / MALIBU",,  45.368988, -75.714973,,,0,
SA160,6030,"FISHER / ARNOT",,  45.367813, -75.714516,,,0,
SA170,6031,"FISHER / DEER PARK",,  45.366486, -75.713760,,,0,
SA180,6032,"FISHER / DYNES",,  45.366653, -75.713593,,,0,
SA200,6723,"FISHER / DYNES",,  45.365669, -75.713020,,,0,place_4418
SA210,6728,"FISHER / FOREST PARK",,  45.363548, -75.712090,,,0,place_4418
SA220,6033,"FISHER / FOREST PARK",,  45.363766, -75.711998,,,0,place_4418
SA230,6499,"MEADOWLANDS / VALMARIE",,  45.363636, -75.709038,,,0,
SA240,6716,"MEADOWLANDS / VALMARIE",,  45.363815, -75.708931,,,0,
SA250,6035,"MEADOWLANDS / CLAYMORE",,  45.364948, -75.707321,,,0,
SA260,6034,"MEADOWLANDS / CLAYMORE",,  45.364864, -75.707054,,,0,
SA270,6715,"MEADOWLANDS / CLAYMORE",,  45.366276, -75.705719,,,0,
SA280,6714,"MEADOWLANDS / CLAYMORE",,  45.366497, -75.704979,,,0,
SA290,6036,"MEADOWLANDS / PRINCE OF WALES",,  45.367901, -75.702606,,,0,
SA300,6037,"MEADOWLANDS / DEBRA",,  45.367695, -75.702568,,,0,
SA370,6707,"PRINCE OF WALES / MEADOWLANDS",,  45.368893, -75.701584,,,0,
SA380,6702,"PRINCE OF WALES / HOG'S BACK",,  45.369251, -75.701462,,,0,
SA400,6706,"PRINCE OF WALES / DYNES",,  45.370174, -75.703529,,,0,
SA410,6703,"PRINCE OF WALES / DYNES",,  45.370522, -75.704117,,,0,
SA420,6705,"PRINCE OF WALES / SANFORD",,  45.372189, -75.708435,,,0,
SA430,6704,"PRINCE OF WALES / SANFORD",,  45.372692, -75.708336,,,0,
SA440,4474,"PRINCE OF WALES / FOREST HILL",,  45.373951, -75.707924,,,0,
SA450,4473,"PRINCE OF WALES / BASELINE",,  45.373997, -75.708153,,,0,
SA480,6757,"PRINCE OF WALES / HERON",,  45.376629, -75.706505,,,0,
SA490,6759,"PRINCE OF WALES / GREEN VALLEY",,  45.376991, -75.706512,,,0,
SA500,4475,"PRINCE OF WALES / GREEN VALLEY",,  45.377411, -75.705894,,,0,
SA510,4476,"PRINCE OF WALES / FAIRCHILD",,  45.379353, -75.704536,,,0,
SA520,6758,"PRINCE OF WALES / FAIRCHILD",,  45.379341, -75.704323,,,0,
SA570,8006,"PRINCE OF WALES / NATIONAL COMMISSION",,  45.390766, -75.707672,,,0,
SA580,8007,"PRINCE OF WALES / NATIONAL COMMISSION",,  45.391216, -75.707588,,,0,
SA610,2357,"PRESTON / CARLING",,  45.396984, -75.707497,,,0,place_5402
SA620,8000,"PRESTON / CARLING",,  45.397144, -75.707253,,,0,place_5402
SA700,1586,"NCC DRWY / MAPLE",,  45.389404, -75.709778,,,0,
SB010,6764,"BASELINE / FISHER",,  45.371254, -75.717445,,,0,
SB020,4480,"BASELINE / MARSON",,  45.369862, -75.720604,,,0,
SB030,0319,"BASELINE / MARSON",,  45.370052, -75.719620,,,0,
SB040,4481,"BASELINE / ZENA",,  45.368530, -75.723114,,,0,
SB050,6766,"BASELINE / ZENA",,  45.368454, -75.723839,,,0,
SB060,2420,"BASELINE / FARLANE",,  45.367031, -75.726570,,,0,
SB070,4482,"BASELINE / FARLANE",,  45.366936, -75.727272,,,0,
SB080,4491,"BASELINE / MERIVALE",,  45.365051, -75.731674,,,0,
SB090,4483,"BASELINE / MERIVALE",,  45.365532, -75.729897,,,0,
SB100,4001,"BASELINE / AD. 1345",,  45.364086, -75.733871,,,0,
SB110,4046,"BASELINE / MERIVALE",,  45.363956, -75.733551,,,0,
SB120,4484,"BASELINE /  LAURENTIAN PLACE",,  45.362453, -75.737579,,,0,
SB130,4043,"BASELINE /  LAURENTIAN PLACE",,  45.362469, -75.737152,,,0,
SB140,4485,"BASELINE / CLYDE",,  45.361591, -75.739052,,,0,
SB170,4821,"CLYDE / MERIVALE",,  45.358650, -75.737968,,,0,
SB175,6618,"CLYDE / BASELINE",,  45.360657, -75.739128,,,0,
SB180,4041,"MERIVALE / BASELINE",,  45.364639, -75.730965,,,0,
SB190,4039,"MERIVALE / BURRIS",,  45.362659, -75.733459,,,0,
SB200,4486,"MERIVALE / BURRIS",,  45.363338, -75.732620,,,0,
SB210,4487,"MERIVALE / AD. 1460",,  45.361755, -75.734184,,,0,
SB211,6937,"MERIVALE / KIMWAY",,  45.360600, -75.735153,,,0,
SB220,4037,"MERIVALE / AD. 1460",,  45.361702, -75.733994,,,0,
SB230,4488,"MERIVALE / GILBEY",,  45.359303, -75.736237,,,0,
SB240,4489,"MERIVALE / GILBEY",,  45.359482, -75.735809,,,0,
SB250,4033,"MERIVALE / CLYDE",,  45.356689, -75.736778,,,0,
SB260,4035,"MERIVALE / RITA",,  45.356720, -75.737137,,,0,
SB270,4493,"MERIVALE / ROSSLAND",,  45.354801, -75.735977,,,0,
SB280,0323,"MERIVALE / CAPILANO",,  45.355370, -75.735977,,,0,
SB290,4494,"MERIVALE / BAYNE",,  45.353058, -75.734924,,,0,
SB300,4492,"MERIVALE / MEADOWLANDS",,  45.353275, -75.734734,,,0,
SB320,4030,"MEADOWLANDS / MERIVALE",,  45.351761, -75.731934,,,0,
SB330,4029,"MEADOWLANDS / MERIVALE",,  45.351276, -75.732292,,,0,
SB350,2989,"MEADOWLANDS / CHESTERTON",,  45.353264, -75.730530,,,0,
SB360,2988,"MEADOWLANDS / AD. 1343",,  45.354618, -75.730003,,,0,
SB370,2990,"MEADOWLANDS / AD. 1356",,  45.354187, -75.729858,,,0,
SB380,4495,"MEADOWLANDS / TIVERTON",,  45.356190, -75.729309,,,0,
SB390,4497,"MEADOWLANDS / TIVERTON",,  45.356644, -75.728752,,,0,
SB410,2991,"MEADOWLANDS / BELIVEAU",,  45.358780, -75.724091,,,0,
SB430,4499,"MEADOWLANDS / INVERNESS",,  45.359901, -75.721870,,,0,
SB440,4498,"MEADOWLANDS / INVERNESS",,  45.359562, -75.722267,,,0,
SB450,6730,"MEADOWLANDS / DEER PARK",,  45.360954, -75.719376,,,0,
SB460,6731,"MEADOWLANDS / DEER PARK",,  45.360649, -75.719772,,,0,
SB470,4501,"MEADOWLANDS / HOGAN",,  45.361210, -75.717484,,,0,
SB480,4500,"MEADOWLANDS / HOGAN",,  45.361366, -75.716537,,,0,
SB500,6732,"MEADOWLANDS / NESS",,  45.361282, -75.714622,,,0,
SB510,6729,"MEADOWLANDS / NESS",,  45.361511, -75.714195,,,0,
SB520,4502,"MEADOWLANDS / NESS",,  45.361801, -75.713173,,,0,
SB530,4504,"MEADOWLANDS / FISHER",,  45.362240, -75.712502,,,0,
SB540,4503,"MEADOWLANDS / FISHER",,  45.362270, -75.712105,,,0,
SC010,6708,"PRINCE OF WALES / MELFA",,  45.367432, -75.701187,,,0,
SC015,6040,"PRINCE OF WALES / NORMANDY",,  45.364964, -75.700798,,,0,
SC020,6713,"PRINCE OF WALES / MELFA",,  45.365944, -75.700691,,,0,
SC030,6041,"PRINCE OF WALES / NORMANDY",,  45.363804, -75.700676,,,0,
SC040,6043,"PRINCE OF WALES / MELFA",,  45.363880, -75.700401,,,0,
SC050,6042,"PRINCE OF WALES / FALAISE",,  45.360912, -75.700264,,,0,
SC060,6712,"PRINCE OF WALES / FALAISE",,  45.360882, -75.699951,,,0,
SC070,6709,"PRINCE OF WALES / NORMANDY",,  45.357910, -75.700912,,,0,
SC080,6044,"PRINCE OF WALES / NORMANDY",,  45.357666, -75.700813,,,0,
SC110,6045,"PRINCE OF WALES / BORDEN SIDE",,  45.354523, -75.703979,,,0,
SC120,6711,"PRINCE OF WALES / BORDEN SIDE",,  45.354385, -75.703781,,,0,
SC125,1225,"PRINCE OF WALES / RIDEAU SHORE",,  45.349655, -75.702950,,,0,
SC130,1224,"PRINCE OF WALES / RIDEAU SHORE",,  45.349586, -75.703247,,,0,
SC155,1612,"PRINCE OF WALES / COLONNADE",,  45.346062, -75.701073,,,0,
SC165,1611,"PRINCE OF WALES / COLONNADE",,  45.347641, -75.701691,,,0,
SC200,1716,"COLONNADE / MERIVALE",,  45.340324, -75.726501,,,0,
SC205,7958,"COLONNADE / AD. 8",,  45.341335, -75.723358,,,0,
SC210,0983,"COLONNADE / COLONNADE",,  45.342667, -75.720345,,,0,
SC211,9046,"COLONNADE / 24 COLONNADE",,  45.342739, -75.720505,,,0,
SC214,9045,"COLONNADE / 40 COLONNADE",,  45.344025, -75.717514,,,0,
SC215,1599,"COLONNADE / AD. 40",,  45.343906, -75.717506,,,0,
SC220,6047,"COLONNADE / AD. 60",,  45.345387, -75.714111,,,0,
SC221,9044,"COLONNADE / 60 COLONNADE",,  45.345512, -75.714165,,,0,
SC225,2622,"COLONNADE / AD. 80",,  45.346519, -75.711433,,,0,
SC226,9043,"COLONNADE / 80 COLONNADE",,  45.346539, -75.711792,,,0,
SC227,0348,"COLONNADE / AD. 82",,  45.347351, -75.709518,,,0,
SC228,9042,"COLONNADE / 82 COLONNADE",,  45.347401, -75.709839,,,0,
SC230,6048,"COLONNADE / AD. 100",,  45.346657, -75.705521,,,0,
SC231,9041,"COLONNADE / 106 COLONNADE",,  45.346764, -75.705215,,,0,
SC232,0716,"COLONNADE / CITIPLACE",,  45.347050, -75.707443,,,0,
SC233,0715,"COLONNADE / CITIPLACE",,  45.347370, -75.708023,,,0,
